,Unnamed: 0,Unnamed: 0.1,tg_th,tg_ph,tg_vz,tg_p,gem1_r,gem1_rp,gem1_ph,gem1_php,gem1_ph_local,sieve_r,sieve_ph,rate,hole_id,Unnamed: 0.1.1
371,12,513,0.00725324514015,5.000703969852919,-5099.735720238701,4399.952279518069,955.0383778127796,0.0705010749177256,4.9505248901411605,0.0002221932057286,0.013736434500057,37.56813125946215,4.983506132353911,96771.2504739029,61,
372,13,523,0.007043458329235,4.950141253349764,-5100.329849132774,4399.955982688721,951.8100999799544,0.0699004812094428,4.956574541564796,0.0002265541538731,0.019786085923692,38.06210814942949,4.976937264703422,114451.14691071016,61,
373,14,524,0.0072570795286555,5.000695428356246,-5100.239364992266,4399.955495254669,949.7389674280912,0.0694354114780321,4.956877866306421,0.0001043433331409,0.0200894106653173,38.339573965713946,4.988456399840166,111864.84061849114,61,
374,15,549,0.0072292013085465,4.997236575682196,-5099.737223044831,4399.954608707199,957.2912995994438,0.071074197005648,4.947483230340107,-1.797467438018562e-05,0.0106947746990035,37.090760054430135,4.975231719342939,107376.18257230318,61,
375,16,564,0.0069592091100242,4.975393128576208,-5100.233342074334,4399.959336655907,954.0246461321706,0.0700406149314832,4.943449351143396,1.348937396173466e-05,0.0066608955022928,37.50102064039574,4.96024329389642,134890.55636843646,61,
376,17,583,0.0072911834204636,4.90454310778494,-5100.106980534804,4399.954774817809,953.5472074034708,0.0698772401091355,4.936743516888296,7.293514832714499e-05,-4.493875280786597e-05,37.74583853966855,4.924261936232343,108196.81710141143,61,
377,18,588,0.0070623346099304,4.933358529956676,-5099.71931610709,4399.959918522462,953.5675556171292,0.0696667683794344,4.959363554876237,0.0004152631104904,0.0225750992351336,37.58758876598964,4.983091536726568,138977.54405590924,61,
378,19,592,0.0071559684666792,4.931219735318173,-5100.314659884152,4399.95645345963,951.7643311172932,0.0698228106159797,4.922283408250813,-0.0005190209138311,-0.0145050473902905,37.95223251933709,4.908110682275837,117033.36220026156,61,
379,20,617,0.0076939491403244,4.914162024472071,-5100.440330074224,4399.949232777499,950.7001313828658,0.069633435722497,4.919189754682924,7.442297401141826e-05,-0.0175987009581799,38.25968153475114,4.892584133046109,85076.06643469745,61,
380,21,668,0.0072248716646859,4.951626227282725,-5100.451359876784,4399.954936426381,951.706627394484,0.0698466348107748,4.933687072483538,-9.493757317676005e-05,-0.0031013831575652,38.09401331406792,4.928306626436911,109004.08603619615,61,
381,22,701,0.007157208710297,4.9548444902885205,-5100.370574306075,4399.955722943116,943.0348344735344,0.0687051438179586,4.940343557196038,-0.0003550467245725,0.0035551015549346,39.556609508736166,4.945445961444643,113062.13688797608,61,
382,23,729,0.0073700993217806,4.973008105003019,-5100.181948725519,4399.951345213158,940.8098661994668,0.0685902127402915,4.941988025814069,2.8502849965688777e-05,0.0051995701729659,40.02079880372106,4.951113453713971,92946.14889556552,61,
383,24,747,0.0075314760676016,4.890478487749387,-5100.4408237460375,4399.950245252447,951.2548272012964,0.069795173348482,4.929764984815979,1.394491322374582e-05,-0.0070234708251248,38.198957986419465,4.916601493272906,88720.84781994774,61,
384,25,776,0.0075557494922826,4.958623141787192,-5099.599515754393,4399.951095753549,954.9339925813308,0.0705466129743523,4.942146889175992,-0.0004566148703343,0.0053584335348881,37.63767473702399,4.955507304077148,91962.39394457955,61,
385,26,829,0.0071336759512009,4.993705076763874,-5099.838664428275,4399.956899041082,960.4259540812028,0.0712776250281519,4.9466075311112965,-0.0002238703281464,0.009819075470193,36.59518804157146,4.966518738481764,119557.10428115676,61,
386,27,832,0.0077345927799914,4.962047557249315,-5100.057819758789,4399.9498056402745,946.7343867895142,0.06907369556218,4.938469185300132,6.094663431821492e-06,0.0016807296590286,39.06020660281406,4.945196102621193,87110.70251085976,61,
