,hole_id,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime
21970,71,0.0101602,-0.452145,4399.91,-3875.59,42.2909,911.191,0.0642599,5.83847,-3.80692e-06
21971,71,0.0109495,-0.437109,4399.9,-3875.59,45.282,895.317,0.0616313,5.85081,0.000133587
21972,71,0.0107684,-0.464968,4399.9,-3875.43,44.4316,899.683,0.0623431,5.81599,-0.000140438
21973,71,0.0106273,-0.442333,4399.9,-3875.43,43.9729,901.971,0.0625446,5.84172,0.000301777
21974,71,0.0106404,-0.470583,4399.9,-3875.49,44.1343,900.936,0.0621025,5.80702,-2.44836e-05
21975,71,0.0104853,-0.459076,4399.9,-3875.5,43.7423,903.082,0.0627131,5.81945,-2.68313e-05
21976,71,0.010829,-0.490011,4399.9,-3875.57,44.5142,898.989,0.0619213,5.79103,-0.000481778
21977,71,0.0104906,-0.401376,4399.9,-3875.41,43.2941,905.525,0.0630222,5.8776,0.000534523
21978,71,0.0107154,-0.450266,4399.9,-3875.45,44.4766,899.213,0.0620353,5.83835,0.000197499
21979,71,0.0107168,-0.422908,4399.9,-3875.41,44.326,900.18,0.0622506,5.86813,0.000488028
21980,71,0.0103987,-0.459201,4399.91,-3875.48,42.7609,908.232,0.0632483,5.83183,8.0578e-05
21981,71,0.0104696,-0.48661,4399.91,-3875.59,43.4778,904.253,0.0626826,5.79738,-0.000176775
21982,71,0.0106983,-0.505992,4399.9,-3875.51,44.0904,901.875,0.0630507,5.78756,-0.000479086
21983,71,0.0103311,-0.462962,4399.91,-3875.44,42.8047,907.861,0.0629776,5.81182,-0.000253688
21984,71,0.0106198,-0.447999,4399.9,-3875.45,43.6914,903.232,0.0625886,5.841,-5.3956e-05
21985,71,0.0102761,-0.425545,4399.91,-3875.59,42.287,910.957,0.063955,5.84869,3.72979e-05
21986,71,0.0107039,-0.468871,4399.9,-3875.38,44.0661,901.774,0.0627957,5.81785,-0.000101958
21987,71,0.010219,-0.428582,4399.91,-3875.61,42.1419,911.613,0.0638333,5.84518,-8.44699e-05
21988,71,0.0108379,-0.444452,4399.9,-3875.46,44.82,897.494,0.0617634,5.84442,0.000446424
21989,71,0.0105631,-0.418246,4399.9,-3875.45,43.6913,903.511,0.0626341,5.86989,0.000681144
21990,71,0.0107952,-0.429086,4399.9,-3875.42,44.9024,896.842,0.0613882,5.8481,-3.76657e-06
21991,71,0.010708,-0.411579,4399.9,-3875.62,44.4249,899.686,0.0621356,5.86687,0.000361529
21992,71,0.0106738,-0.474664,4399.9,-3875.41,43.4178,905.055,0.0631652,5.81078,-0.000543044
21993,71,0.0105531,-0.46295,4399.9,-3875.61,43.0572,906.916,0.063469,5.82475,-0.00033645
21994,71,0.0109457,-0.448544,4399.9,-3875.41,45.4432,894.278,0.0613845,5.82522,-0.000333717
21995,71,0.0105078,-0.460265,4399.9,-3875.51,43.1285,906.023,0.062573,5.81617,-0.000303842
21996,71,0.0109014,-0.416344,4399.9,-3875.43,45.0912,896.131,0.0614934,5.86177,0.000199186
21997,71,0.0110203,-0.437472,4399.89,-3875.41,45.4556,894.365,0.0615094,5.84508,-5.6707e-05
21998,71,0.0105706,-0.459246,4399.9,-3875.51,43.4793,904.446,0.0626836,5.83607,0.000348926
21999,71,0.0106933,-0.44267,4399.9,-3875.53,44.2302,900.927,0.0626119,5.84384,-0.000237506
22000,71,0.011013,-0.46381,4399.89,-3875.4,45.676,893.47,0.0616121,5.81952,-0.000481797
22001,71,0.0103434,-0.456066,4399.91,-3875.52,42.4948,909.848,0.0637621,5.82836,-0.000549215
22002,71,0.0110684,-0.446394,4399.89,-3875.61,45.1224,896.193,0.0616904,5.83528,0.000112165
22003,71,0.0110518,-0.450905,4399.89,-3875.44,45.7632,893.07,0.0616231,5.82553,-0.000245832
22004,71,0.0109431,-0.431486,4399.9,-3875.41,45.4213,894.797,0.0617301,5.85293,0.000196068
22005,71,0.0106903,-0.484276,4399.9,-3875.48,44.4991,899.138,0.0620555,5.79432,-0.000360874
22006,71,0.010971,-0.477375,4399.9,-3875.52,44.6538,898.333,0.0618481,5.792,-0.000385127
22007,71,0.0106153,-0.469917,4399.9,-3875.59,43.5608,904.058,0.0627652,5.82224,-0.000358297
22008,71,0.0108202,-0.455213,4399.9,-3875.54,44.9088,896.925,0.0616007,5.83617,0.00014964
22009,71,0.0108652,-0.443317,4399.9,-3875.61,44.7197,898.221,0.0621351,5.84072,0.000460863
22010,71,0.0103656,-0.417533,4399.91,-3875.5,43.2202,906.193,0.0633237,5.85245,0.000598225
22011,71,0.0108799,-0.455657,4399.9,-3875.62,44.685,898.477,0.0621419,5.83418,-2.29753e-05
22012,71,0.0104258,-0.455958,4399.91,-3875.47,43.0023,907.261,0.0634798,5.83147,-0.000184527
22013,71,0.0110934,-0.456857,4399.89,-3875.39,45.8181,892.396,0.0610294,5.83045,2.42218e-05
22014,71,0.0107944,-0.408626,4399.9,-3875.39,44.6552,898.153,0.0613563,5.86627,-0.000598597
22015,71,0.0107038,-0.417025,4399.9,-3875.53,44.1222,901.239,0.0623705,5.86129,0.000340642
22016,71,0.0109664,-0.463107,4399.9,-3875.56,45.6041,893.634,0.0615607,5.81316,-0.00036072
22017,71,0.0109664,-0.480101,4399.9,-3875.6,45.4642,894.04,0.061184,5.80703,-9.72624e-05
22018,71,0.0102774,-0.414549,4399.91,-3875.49,42.5297,909.274,0.0633047,5.85113,8.50048e-06
22019,71,0.0105166,-0.433439,4399.91,-3875.54,43.4596,904.579,0.0628658,5.84264,-0.00010847
22020,71,0.0104788,-0.457002,4399.91,-3875.42,43.2714,905.539,0.0628176,5.83144,-0.000255263
22021,71,0.0108353,-0.432169,4399.9,-3875.58,45.0446,896.494,0.0616415,5.85322,0.000390419
22022,71,0.0105936,-0.439193,4399.9,-3875.4,43.5763,904.086,0.0628177,5.84481,0.000412749
22023,71,0.0106217,-0.460261,4399.9,-3875.4,44.2161,900.513,0.0619511,5.82571,-0.000133525
22024,71,0.0107336,-0.490751,4399.9,-3875.51,44.4333,899.517,0.0618427,5.78539,-0.000520702
22025,71,0.0104371,-0.459351,4399.91,-3875.6,43.2449,905.795,0.0631357,5.82519,-0.000139913
22026,71,0.0106479,-0.394087,4399.9,-3875.56,43.4496,904.703,0.0627874,5.87293,0.000290945
22027,71,0.0102728,-0.47263,4399.91,-3875.47,42.6078,909.021,0.0634406,5.82102,-0.000206249
22028,71,0.010174,-0.429828,4399.91,-3875.59,42.1095,911.792,0.063862,5.84126,0.000108317
22029,71,0.0105737,-0.455707,4399.9,-3875.43,43.4781,904.536,0.0629017,5.82143,-0.000288559
22030,71,0.0103582,-0.458182,4399.91,-3875.58,42.1959,911.295,0.0637125,5.82741,3.50833e-05
22031,71,0.0102571,-0.466034,4399.91,-3875.51,42.3664,910.372,0.0634692,5.82556,-0.000174438
22032,71,0.0104823,-0.403914,4399.9,-3875.58,42.9546,907.407,0.0633109,5.8661,9.03911e-05
22033,71,0.011006,-0.428491,4399.9,-3875.38,45.4822,894.294,0.0613179,5.85986,0.000437837
22034,71,0.0109758,-0.461531,4399.9,-3875.51,44.9685,896.537,0.0614158,5.81261,-0.000399662
22035,71,0.0107777,-0.435581,4399.9,-3875.45,44.2499,900.53,0.0623071,5.82862,0.00024284
22036,71,0.0107929,-0.453517,4399.9,-3875.53,44.4917,899.552,0.0624875,5.82,-0.000260108
22037,71,0.011076,-0.456954,4399.89,-3875.47,45.6905,893.369,0.0616293,5.82378,-0.000184404
22038,71,0.0108065,-0.423142,4399.9,-3875.5,44.9169,897.126,0.0618049,5.86227,-0.000105004
22039,71,0.0110469,-0.446351,4399.89,-3875.47,45.7903,892.634,0.0610817,5.83277,3.44656e-05
22040,71,0.010553,-0.40422,4399.9,-3875.62,43.6145,903.745,0.0624442,5.88229,0.00054894
22041,71,0.0106285,-0.451996,4399.9,-3875.5,43.7788,903.197,0.0630077,5.84514,0.000273006
22042,71,0.0105142,-0.404966,4399.9,-3875.59,43.9378,901.991,0.0623269,5.88023,0.000159824
22043,71,0.010422,-0.4115,4399.91,-3875.51,43.0527,906.864,0.0630363,5.86572,0.000110847
22044,71,0.0102694,-0.463342,4399.91,-3875.38,42.5421,909.379,0.0635021,5.81425,-0.000528558
22045,71,0.0100249,-0.442738,4399.91,-3875.53,42.0356,912.051,0.063823,5.84161,0.000256824
22046,71,0.0106395,-0.387974,4399.9,-3875.59,44.0381,901.586,0.0623591,5.88581,0.000569687
22047,71,0.010485,-0.445102,4399.9,-3875.49,43.5883,903.993,0.0627435,5.84396,0.000213408
22048,71,0.0102769,-0.481943,4399.91,-3875.42,42.5877,909.359,0.0636896,5.80631,9.62993e-06
22049,71,0.0109767,-0.462136,4399.89,-3875.4,45.1884,895.548,0.0615134,5.82543,-0.000783056
22050,71,0.0107374,-0.445278,4399.9,-3875.53,43.9041,902.136,0.062491,5.83651,0.000225751
22051,71,0.0106784,-0.447418,4399.9,-3875.47,43.1758,906.244,0.0632946,5.84458,0.000627728
22052,71,0.0110945,-0.438467,4399.89,-3875.44,45.0911,896.083,0.0613043,5.85157,0.000393504
22053,71,0.0108584,-0.420587,4399.9,-3875.52,44.6893,898.27,0.0618802,5.86591,0.000286667
22054,71,0.0104172,-0.464001,4399.91,-3875.58,42.6622,908.914,0.0636802,5.8235,-0.000289975
22055,71,0.0104601,-0.458213,4399.91,-3875.63,42.1244,912.097,0.0643292,5.83086,0.00020412
22056,71,0.0108006,-0.41703,4399.9,-3875.55,44.8561,897.257,0.0617056,5.85299,0.000452474
22057,71,0.0111138,-0.469145,4389.08,-3875.39,45.6454,893.763,0.0609253,5.82184,-0.000226826
22058,71,0.0107683,-0.466243,4399.9,-3875.62,44.2821,900.58,0.0624899,5.82757,-0.000189614
22059,71,0.0101965,-0.465196,4399.91,-3875.53,42.0919,911.752,0.0636943,5.82557,-1.97493e-06
22060,71,0.0102448,-0.416678,4399.91,-3875.48,42.6022,908.846,0.0630113,5.85173,-0.0004059
22061,71,0.0107607,-0.430669,4399.9,-3875.44,44.6781,898.635,0.0623245,5.86142,0.000336085
22062,71,0.0108558,-0.473885,4399.9,-3875.39,44.3652,899.765,0.0618516,5.81271,-4.43506e-05
22063,71,0.010776,-0.485797,4399.9,-3875.55,44.3917,899.764,0.0622146,5.80412,-0.000719714
22064,71,0.0108112,-0.493449,4399.9,-3875.41,44.3686,899.932,0.0624157,5.79604,-0.00060372
22065,71,0.010953,-0.407807,4399.89,-3875.43,44.9575,897.335,0.0621156,5.87202,0.000175717
22066,71,0.0105381,-0.474412,4399.9,-3875.52,43.4493,904.925,0.0629922,5.80824,0.000659088
22067,71,0.010978,-0.485731,4399.9,-3875.58,44.9689,896.809,0.0617039,5.80133,7.15283e-05
22068,71,0.0109981,-0.458984,4399.9,-3875.43,45.0177,896.722,0.0619504,5.82324,0.000198559
22069,71,0.010282,-0.415847,4399.91,-3875.63,42.6159,909.361,0.0636904,5.85892,0.000140393
22070,71,0.0111315,-0.454859,4399.89,-3875.51,45.6361,893.636,0.0615889,5.82522,-0.000281636
22071,71,0.0107016,-0.489714,4399.9,-3875.52,43.6597,903.329,0.062495,5.80128,-3.45765e-05
22072,71,0.0105944,-0.40369,4399.9,-3875.41,43.937,902.214,0.0626544,5.88013,0.00070577
22073,71,0.0103133,-0.443208,4399.91,-3875.38,42.6474,908.675,0.0632244,5.83139,-0.000178467
22074,71,0.0104219,-0.443552,4399.91,-3875.61,42.6856,908.684,0.0634537,5.83502,-0.000246673
22075,71,0.0108453,-0.485082,4399.9,-3875.58,44.7639,897.93,0.0618866,5.80685,-0.000325222
22076,71,0.0109892,-0.4662,4399.9,-3875.55,45.5753,893.977,0.0618887,5.82678,-0.00028274
22077,71,0.0105077,-0.411941,4399.9,-3875.53,43.8798,902.311,0.0623914,5.86385,0.000100153
22078,71,0.0102586,-0.48399,4399.91,-3875.58,42.6564,908.908,0.0636145,5.81326,-0.000576538
22079,71,0.0106103,-0.391292,4399.9,-3875.61,43.5691,904.161,0.0629274,5.88229,0.000562356
22080,71,0.010465,-0.431324,4399.91,-3875.61,42.7666,908.5,0.0636448,5.85172,0.000594397
22081,71,0.0103006,-0.452194,4399.91,-3875.55,42.2779,910.9,0.0637283,5.82747,-0.000421944
22082,71,0.0106211,-0.400217,4399.9,-3875.55,43.1736,906.295,0.063143,5.87476,0.000502212
22083,71,0.0110423,-0.425664,4399.89,-3875.47,45.4398,894.451,0.0615435,5.85528,0.000598456
22084,71,0.0111397,-0.476339,4399.89,-3875.59,45.58,893.718,0.0613016,5.81366,-0.000371556
22085,71,0.0107241,-0.500834,4399.9,-3875.46,44.4004,900.002,0.0621684,5.78623,-0.000598753
22086,71,0.0109434,-0.431766,4399.9,-3875.57,44.7464,897.982,0.0618018,5.85382,0.000238607
22087,71,0.011019,-0.419261,4399.9,-3875.58,45.473,894.024,0.0611087,5.86467,0.000153878
22088,71,0.0104349,-0.465093,4399.91,-3875.55,42.6806,908.758,0.0635339,5.8151,2.61453e-06
22089,71,0.0106016,-0.463257,4399.9,-3875.48,43.4267,904.556,0.0625726,5.82013,-0.000309352
22090,71,0.0102695,-0.409305,4399.91,-3875.61,42.5329,909.376,0.063341,5.85587,-0.00019505
22091,71,0.0110355,-0.423576,4399.89,-3875.39,45.5521,893.799,0.061247,5.85631,0.00032655
22092,71,0.0107058,-0.472056,4399.9,-3875.44,43.7908,903.135,0.0628576,5.83064,0.000110505
22093,71,0.0102059,-0.468979,4383.46,-3875.56,44.0538,902.784,0.0625945,5.8383,-0.000111593
22094,71,0.0110582,-0.437431,4399.9,-3875.39,45.5534,893.932,0.0615114,5.84234,7.27925e-05
22095,71,0.0107983,-0.447557,4399.9,-3875.58,44.7838,897.707,0.0617613,5.83527,-0.000226404
22096,71,0.010344,-0.429226,4399.91,-3875.59,43.2708,905.884,0.0632594,5.85192,0.000252862
22097,71,0.0103561,-0.478031,4399.91,-3875.61,43.2473,905.725,0.0630231,5.80721,-0.000454281
22098,71,0.0107103,-0.493406,4399.9,-3875.6,43.9763,901.844,0.0624413,5.80451,-0.000481162
22099,71,0.0108493,-0.444697,4399.9,-3875.48,44.6954,898.32,0.0621881,5.84664,0.000449313
22100,71,0.0107176,-0.431439,4399.9,-3875.62,44.054,901.6,0.0625296,5.84589,0.000187158
22101,71,0.0107521,-0.489555,4399.9,-3875.61,43.8517,902.793,0.0625963,5.78746,-0.000534997
22102,71,0.0105391,-0.447498,4399.9,-3875.47,43.3601,905.384,0.0633256,5.84455,0.000167206
22103,71,0.0109504,-0.417239,4399.9,-3875.48,44.8439,897.495,0.0617775,5.86404,0.000213156
22104,71,0.0103618,-0.458672,4399.91,-3875.4,42.6848,908.764,0.0636296,5.82883,-0.000127793
22105,71,0.0102654,-0.456627,4399.91,-3875.42,42.5,909.737,0.0637085,5.82261,4.82924e-05
22106,71,0.0103904,-0.476955,4399.91,-3875.61,43.3636,905.109,0.0631016,5.82048,7.71015e-05
22107,71,0.0105512,-0.490607,4399.9,-3875.53,43.1013,906.509,0.0630404,5.79327,-0.000341189
22108,71,0.0108311,-0.499838,4399.9,-3875.61,44.2357,900.546,0.0621113,5.7903,-0.000325046
22109,71,0.0106812,-0.428057,4399.9,-3875.41,43.6123,903.758,0.0624892,5.8599,-3.24704e-05
22110,71,0.0103982,-0.438464,4399.91,-3875.49,42.5621,909.246,0.0634483,5.83226,-3.74963e-06
22111,71,0.0106774,-0.481812,4399.9,-3875.48,44.1993,900.744,0.0622289,5.80653,-0.000312472
22112,71,0.0108501,-0.421225,4399.9,-3875.39,45.0929,896.099,0.0615621,5.86415,0.000193058
22113,71,0.0108162,-0.462459,4399.9,-3875.56,44.6495,898.411,0.0613559,5.82411,0.000418595
22114,71,0.0104995,-0.423923,4399.9,-3875.48,43.4077,904.608,0.0625166,5.86072,0.000370152
22115,71,0.0104713,-0.478683,4399.9,-3875.47,42.5375,909.674,0.0638414,5.81249,-0.000209839
22116,71,0.0103422,-0.447305,4399.91,-3875.5,42.7314,908.134,0.0630223,5.84424,0.000460979
22117,71,0.010973,-0.461752,4399.89,-3875.54,45.4762,894.008,0.0612129,5.81966,0.000320786
22118,71,0.0104817,-0.456285,4399.91,-3875.53,44.0386,901.601,0.0625646,5.82424,0.000135695
22119,71,0.0104462,-0.478361,4399.91,-3875.57,43.2604,906.001,0.0634921,5.83623,-0.000279672
22120,71,0.0104865,-0.436608,4399.91,-3875.44,43.491,904.526,0.062858,5.84826,0.000145279
22121,71,0.01058,-0.427166,4399.9,-3875.56,43.0869,906.77,0.0632746,5.85936,6.33027e-05
22122,71,0.0105863,-0.440778,4399.9,-3875.5,43.7998,902.853,0.0627361,5.84605,0.000338497
22123,71,0.0103264,-0.47743,4399.9,-3875.49,42.8945,907.703,0.0633849,5.8123,-8.63203e-05
22124,71,0.0108309,-0.489544,4399.9,-3875.43,44.6312,898.748,0.0620258,5.78753,-0.000935629
22125,71,0.0109329,-0.475922,4399.9,-3875.41,45.5352,893.865,0.0615363,5.80416,-0.000387899
22126,71,0.0105469,-0.4208,4399.9,-3875.42,43.6965,903.05,0.0622672,5.8586,2.32407e-05
22127,71,0.0107398,-0.501121,4399.9,-3875.54,44.5979,898.903,0.0621835,5.79439,-0.000299962
22128,71,0.0108289,-0.42928,4399.9,-3875.46,44.3689,899.98,0.0622731,5.84644,-7.05635e-05
22129,71,0.010947,-0.440628,4399.9,-3875.6,45.2312,895.655,0.0617281,5.86053,-0.00011008
22130,71,0.0106527,-0.39184,4399.9,-3875.58,44.2689,900.364,0.062288,5.88508,0.000389757
22131,71,0.0108241,-0.450651,4399.9,-3875.49,44.4443,899.279,0.0617957,5.82366,-0.000271767
22132,71,0.0106805,-0.426634,4399.9,-3875.39,43.8487,902.729,0.0625804,5.85553,0.000288041
22133,71,0.0107351,-0.463946,4399.9,-3875.39,44.3185,900.184,0.062313,5.81347,-0.000393385
22134,71,0.0109642,-0.421338,4399.9,-3875.48,45.2647,895.841,0.0622356,5.86878,0.00010259
22135,71,0.0107091,-0.461867,4399.9,-3875.46,44.7262,898.161,0.0621672,5.8132,-0.000137291
22136,71,0.0111421,-0.427821,4399.89,-3875.46,45.5544,893.81,0.0613112,5.84149,0.000206376
22137,71,0.0107045,-0.458865,4399.9,-3875.49,43.7341,903.091,0.0625335,5.82503,-0.000396308
22138,71,0.0107361,-0.430255,4399.9,-3875.62,44.0037,902.016,0.0627073,5.83148,-0.000309669
22139,71,0.0106409,-0.467196,4399.9,-3875.43,43.7937,903.187,0.0629964,5.82142,-0.000443318
22140,71,0.0109356,-0.448564,4399.9,-3875.54,44.6471,898.471,0.0618894,5.84157,-0.000556204
22141,71,0.0111536,-0.435544,4399.89,-3875.58,45.276,895.388,0.0615752,5.85012,0.000382726
22142,71,0.0104212,-0.425572,4399.91,-3875.62,43.4774,904.716,0.0630573,5.84603,-0.000113716
22143,71,0.0108014,-0.437285,4399.9,-3875.51,44.9133,897.319,0.0619601,5.86093,0.000645617
22144,71,0.0106,-0.408827,4399.9,-3875.54,43.7535,903.525,0.0630548,5.87192,0.000703807
22145,71,0.0104402,-0.437989,4399.9,-3875.57,43.5877,903.921,0.0626919,5.8527,0.000291403
22146,71,0.0106271,-0.420965,4399.9,-3875.47,43.8007,902.829,0.0626728,5.85286,1.05412e-06
22147,71,0.0103861,-0.466137,4399.91,-3875.6,43.7062,903.472,0.0627855,5.8178,0.000258682
22148,71,0.0107713,-0.43225,4399.9,-3875.39,44.2946,900.082,0.0618012,5.84735,-8.62547e-05
22149,71,0.0106254,-0.398067,4399.9,-3875.57,43.4686,904.444,0.0626064,5.8709,0.000398703
22150,71,0.0108797,-0.483525,4399.9,-3875.47,44.5986,898.989,0.0622404,5.85742,0.000488202
22151,71,0.0103302,-0.455269,4399.91,-3875.6,42.7724,907.996,0.0630706,5.82513,-0.000140767
22152,71,0.0104917,-0.518789,4399.9,-3875.55,43.8658,902.517,0.0623708,5.78881,-0.000272371
22153,71,0.0108262,-0.426249,4399.9,-3875.4,44.4218,899.792,0.0622661,5.86241,0.00035892
22154,71,0.0104956,-0.487369,4399.9,-3875.47,43.6569,903.549,0.0627718,5.79595,-0.00058378
22155,71,0.0107975,-0.424226,4399.9,-3875.48,44.468,905.755,0.0624429,5.86139,0.000424246
22156,71,0.0106284,-0.495904,4399.9,-3875.55,43.9252,901.782,0.0619435,5.80094,-0.000659784
22157,71,0.0108162,-0.476207,4399.9,-3875.55,44.3222,900.215,0.062291,5.80396,-0.000302682
22158,71,0.0106808,-0.437143,4399.9,-3875.44,44.1369,901.244,0.0624185,5.84869,-6.24585e-05
22159,71,0.0108785,-0.418109,4399.9,-3875.53,44.8732,897.268,0.0617423,5.85976,0.000449002
22160,71,0.0105881,-0.450602,4399.9,-3875.51,43.5237,904.362,0.0626764,5.82225,-0.000173384
22161,71,0.0106304,-0.456794,4399.9,-3875.54,43.4196,905.199,0.0634101,5.83372,-1.59376e-05
22162,71,0.010921,-0.47963,4399.9,-3875.6,45.0501,896.298,0.0615879,5.80558,-0.00030016
22163,71,0.0104266,-0.41853,4399.9,-3875.56,42.7362,908.276,0.0631106,5.86379,0.000710182
22164,71,0.0105388,-0.479835,4399.9,-3875.58,43.3207,905.102,0.0625772,5.80275,-0.000479021
22165,71,0.0103103,-0.4501,4399.91,-3875.55,42.7893,908.334,0.0632422,5.83,-2.60361e-05
22166,71,0.0106452,-0.44106,4399.9,-3875.46,43.9834,901.659,0.0621786,5.84524,-0.000184287
22167,71,0.0103401,-0.423898,4399.91,-3875.47,42.5524,909.671,0.0639023,5.85415,0.000223855
22168,71,0.0109149,-0.468899,4399.9,-3875.56,45.1651,895.966,0.0618043,5.80971,-0.00037386
22169,71,0.0102288,-0.456937,4399.91,-3875.48,42.0944,911.753,0.0638204,5.82156,-5.02137e-05
22170,71,0.0109892,-0.459051,4399.9,-3875.55,44.7824,897.732,0.0617884,5.8273,0.000314161
22171,71,0.0108742,-0.475736,4399.9,-3875.58,44.3253,900.209,0.0627246,5.7972,0.000756746
22172,71,0.0109605,-0.457127,4399.9,-3875.42,45.0793,896.379,0.0617486,5.81995,-9.18044e-05
22173,71,0.0105589,-0.447093,4399.9,-3875.39,43.7319,903.045,0.0625145,5.84243,0.000284211
22174,71,0.010866,-0.435801,4399.9,-3875.42,44.9736,896.795,0.0616765,5.85136,3.86634e-06
22175,71,0.0106756,-0.413906,4399.9,-3875.59,44.0298,901.751,0.0625689,5.87268,0.000408906
22176,71,0.0107939,-0.499232,4399.9,-3875.61,44.4875,899.164,0.0618423,5.79302,-0.000286513
22177,71,0.0106663,-0.395271,4399.9,-3875.6,44.3916,900.108,0.0623854,5.87636,0.000599637
22178,71,0.0108106,-0.442947,4399.9,-3875.53,45.3944,894.301,0.0611569,5.83331,-0.000119446
22179,71,0.0113207,-0.496414,4399.89,-3875.58,44.0377,901.544,0.062292,5.79415,-0.000809785
22180,71,0.0107969,-0.473028,4399.9,-3875.63,45.3461,894.94,0.0617977,5.80718,-0.0006158
22181,71,0.0107222,-0.456233,4399.9,-3875.59,44.2943,900.279,0.0621993,5.82563,1.8923e-05
22182,71,0.0107375,-0.478369,4399.9,-3875.52,44.3706,899.79,0.0621016,5.80319,-0.000221805
22183,71,0.0103362,-0.466315,4399.91,-3875.49,42.8677,907.797,0.0634731,5.81691,-0.000288947
22184,71,0.0107048,-0.461937,4399.9,-3875.58,44.0692,901.836,0.062963,5.82682,1.54153e-05
22185,71,0.0106351,-0.485954,4399.9,-3875.54,43.7055,903.235,0.062605,5.80106,-0.000280144
22186,71,0.0108011,-0.469426,4399.9,-3875.59,44.6245,898.645,0.0620624,5.82148,0.000120902
22187,71,0.0110961,-0.441421,4399.89,-3875.42,45.0908,896.401,0.0618167,5.85862,0.000280424
22188,71,0.0103661,-0.438262,4399.91,-3875.39,42.9562,907.622,0.0639166,5.84271,8.11206e-05
22189,71,0.0105932,-0.400313,4399.9,-3875.52,43.1292,906.497,0.0631652,5.87362,0.000329568
22190,71,0.0107446,-0.406684,4399.9,-3875.46,44.2591,900.681,0.0625695,5.87662,0.000397341
22191,71,0.010247,-0.457713,4399.91,-3875.56,42.3542,910.522,0.063917,5.81773,-0.000551605
22192,71,0.0109729,-0.461185,4399.9,-3875.39,44.7572,898.108,0.0620535,5.8183,-0.00034145
22193,71,0.0102584,-0.430078,4399.91,-3875.48,42.2491,911.103,0.0637217,5.85451,0.000193049
22194,71,0.0101225,-0.442921,4399.91,-3875.57,42.1145,912.064,0.0643442,5.84666,0.00043892
22195,71,0.0101637,-0.445252,4399.91,-3875.44,42.0239,912.035,0.0637036,5.83732,1.43802e-05
22196,71,0.0107746,-0.401028,4399.9,-3875.39,44.7121,898.294,0.0621207,5.87799,0.000604692
22197,71,0.0104544,-0.435085,4399.91,-3875.43,43.2006,906.046,0.0632634,5.8425,0.000278428
22198,71,0.0105505,-0.446459,4399.9,-3875.49,43.7415,902.941,0.0623931,5.83406,4.92265e-06
22199,71,0.0106971,-0.482798,4399.9,-3875.59,44.4283,899.332,0.0620658,5.80031,-0.000527652
22200,71,0.0108859,-0.418151,4399.9,-3875.44,44.9585,897.027,0.0619301,5.86488,0.000427201
22201,71,0.0103703,-0.492137,4399.91,-3875.38,43.3433,905.379,0.0631045,5.78941,-0.000908243
22202,71,0.0106382,-0.409992,4399.9,-3875.48,43.4671,904.694,0.062896,5.87238,0.000345284
22203,71,0.010251,-0.441241,4399.91,-3875.4,42.3407,910.614,0.0636686,5.84518,0.000268712
22204,71,0.0109817,-0.442321,4399.89,-3875.45,45.8075,892.505,0.0610521,5.83751,-0.000240541
22205,71,0.0110007,-0.44309,4399.9,-3875.49,45.5833,893.553,0.061184,5.84046,-0.000270866
22206,71,0.0105835,-0.420274,4399.9,-3875.63,43.2215,905.811,0.0628685,5.85694,-6.85395e-05
22207,71,0.0110459,-0.445528,4399.89,-3875.57,45.3675,894.63,0.061344,5.84251,5.27092e-05
22208,71,0.0107791,-0.449026,4399.9,-3875.62,44.6597,898.201,0.0618087,5.84232,0.000141415
22209,71,0.0110059,-0.461357,4399.89,-3875.54,45.7195,893.122,0.0613179,5.82524,-0.000772537
22210,71,0.0105459,-0.46906,4399.91,-3875.43,44.0821,901.165,0.0622831,5.82565,-0.000351515
22211,71,0.010888,-0.445028,4399.9,-3875.38,45.1178,896.195,0.0618566,5.83924,-0.000246062
22212,71,0.0106636,-0.479714,4399.9,-3875.4,44.0484,901.048,0.0621903,5.80682,-0.000558024
22213,71,0.010754,-0.487952,4399.9,-3875.4,44.6706,898.253,0.06203,5.79429,-0.0003299
22214,71,0.0104126,-0.412964,4399.91,-3875.42,42.7895,907.948,0.0628849,5.86049,0.000168629
22215,71,0.0107378,-0.458029,4399.9,-3875.54,44.5619,899.06,0.0622083,5.8222,-0.000343074
22216,71,0.0108049,-0.445255,4399.9,-3875.58,44.2352,900.438,0.0619533,5.83967,5.41547e-05
22217,71,0.0102079,-0.44857,4399.91,-3875.5,42.4869,909.764,0.0635219,5.83666,0.000165678
22218,71,0.0105359,-0.439479,4399.9,-3875.45,43.3408,905.51,0.063369,5.85301,0.000515528
22219,71,0.0111526,-0.44575,4399.89,-3875.39,45.3077,895.434,0.0617251,5.83891,-0.000154796
22220,71,0.0108468,-0.449151,4399.9,-3875.58,45.3335,894.976,0.0615634,5.82833,-0.000334976
22221,71,0.0109809,-0.419629,4399.89,-3875.53,44.8327,897.687,0.0619074,5.86093,9.86799e-05
22222,71,0.0109685,-0.439548,4399.89,-3875.38,44.7463,897.764,0.0615899,5.83955,0.000167749
22223,71,0.0102439,-0.443434,4399.91,-3875.58,42.5657,909.239,0.0633682,5.82386,-0.000199923
22224,71,0.0103106,-0.46299,4399.91,-3875.4,42.5123,909.788,0.0638142,5.82781,0.000156305
