,tg_th,tg_ph,tg_p,tg_vz,sieve_r,gem_r,r_prime,gem_ph,phi_prime,phi_local
8796,0.0183347,1.33998,6599.35,-3875.5,73.1866,714.214,0.0411044,1.33464,-1.2044e-05,-0.0117526
8797,0.0179776,1.34368,6599.37,-3875.5,71.4542,715.904,0.0416571,1.34516,-6.6493e-05,-0.00123789
8798,0.0180267,1.36371,6599.37,-3875.5,71.6079,715.651,0.0413474,1.36676,0.000373197,0.0203613
8799,0.0184636,1.35249,6599.33,-3875.5,73.516,713.698,0.0407217,1.35546,-0.00013335,0.00906507
8800,0.0181625,1.32035,6599.35,-3875.5,72.2732,715.021,0.0412566,1.29103,-0.000738979,-0.0553714
8801,0.0178317,1.35029,6599.38,-3875.5,70.8874,716.689,0.0417876,1.3416,1.54251e-06,-0.00479675
8802,0.0182901,1.34484,6599.34,-3875.5,72.682,714.351,0.0409827,1.34597,3.00533e-05,-0.000424669
8803,0.018112,1.32744,6599.36,-3875.5,71.8006,715.564,0.041489,1.30391,-0.000252695,-0.0424828
8804,0.0182227,1.37363,6599.35,-3875.5,72.5284,714.597,0.0410967,1.39121,0.000688262,0.0448116
8805,0.0183619,1.33127,6599.34,-3875.5,72.8742,714.177,0.0409346,1.31553,-0.000610164,-0.0308622
8806,0.0181637,1.37783,6599.36,-3875.5,72.3685,714.277,0.041757,1.39257,0.00057713,0.0461741
8807,0.018032,1.36071,6599.37,-3875.5,71.6763,715.793,0.0416523,1.37798,0.000467505,0.0315869
8808,0.0179198,1.36057,6599.37,-3875.5,71.4471,715.827,0.0414941,1.36998,0.000274224,0.0235807
8809,0.0179011,1.35596,6599.38,-3875.5,71.2056,716.085,0.0414075,1.36917,0.00038999,0.0227753
8810,0.0182347,1.33066,6599.35,-3875.5,72.6322,714.608,0.0412807,1.31227,-0.000705744,-0.0341281
8811,0.0184938,1.35342,6599.34,-3875.5,73.4907,713.738,0.0408179,1.36004,4.23055e-05,0.0136458
